"","year","date","unit","id","suffix","z","type","geo","collected","integrity","articulation","nsp bone","nsp tooth","nsp total","skeletal element","skeletal part","bone portion","voorhies group","BM category","bone shape (cube,tube,flat)","bone structure (dense,trabecular)","description","class","order","family","genus","species","taxon","stratified.surface","length","carnivore_gnawing","refit","remarks","reference_id.if_from_plaster_jacket.","totalstation_comment"
"357","2015","6/29/2015","D18","93",0,"-3.845","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"incisor","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"incisor"
"358","2015","6/29/2015","D18","94",0,"-4.119","Bone","4","yes","complete","articulated","8",NA,"8","phalanx, sesamoid","appendicular",NA,NA,NA,NA,NA,"first and second phalanges (double), 4 sesamoids","Mammalia","Artiodactyla","Bovidae",NA,NA,"Bovidae","stratified",NA,NA,NA,NA,NA,"first and second phalanx, double, bison"
"359","2015","6/29/2015","D18","95",0,"-4.155","Bone","4","yes","complete","isolated","1",NA,"1","carpal/tarsal","appendicular",NA,"I/II",NA,NA,NA,"carpal/tarsal","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"carpal"
"360","2015","6/29/2015","D18","97",0,"-4.188","Bone","4","yes","complete","articulated","2",NA,"2","phalanx","appendicular",NA,NA,NA,NA,NA,"two first phalanges","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,"two first phalanxes"
"361","2015","6/29/2015","D18","99",0,"-4.184","Bone/Tooth","4","yes","complete","articulated","1","6","7","mandible","cranial","complete","III","BM3",NA,NA,"mandible dex with p2-m3","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified",NA,NA,NA,NA,NA,"mandibula, cervid"
"362","2015","6/19/2015","D19","11",0,"-3.531","Bone","4","yes","complete","isolated","1",NA,"1","metapode","appendicular",NA,"II","BM4",NA,NA,"metacarpal","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"metacarpale, equus"
"363","2015","6/19/2015","D19","12",0,"-3.525","Bone/Tooth","4","yes","fragment","articulated","1","2","3","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"several teeth (lower)"
"364","2015","6/19/2015","D19","17",0,"-3.551","Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frags.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"365","2015","6/19/2015","D19","18",0,"-3.487","Tooth","4","yes","complete","articulated",NA,"5","5","teeth/maxilla","cranial",NA,"II/III","BM4",NA,NA,"upper toothrow","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"maxilla"
"366","2015","6/23/2015","D19","26",0,"-3.605","Bone","4","yes","fragment","isolated","1",NA,"1","?tarsal",NA,"fragment",NA,NA,NA,NA,"bone (? calcaneus) frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"calcaneus fragment"
"367","2015","6/17/2015","D19","7",0,"-3.55","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"molar, equus"
"368","2015","6/17/2015","D19","8",0,"-3.505","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,NA,NA,"rhino"
"369","2015","6/17/2015","D19","9",0,"-3.508","Bone","4","yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"third phalanx","Mammalia","Artiodactyla","Giraffidae",NA,NA,"Giraffidae","stratified",NA,NA,NA,NA,NA,NA
"370","2015","6/19/2015","D20","10",0,"-3.608","Tooth","4","yes","fragment","articulated",NA,"3","3","teeth/maxilla","cranial","fragment","II/III","BM4",NA,NA,"M1 (frag.)-M3 sin","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"maxilla, bovid"
"371","2015","6/22/2015","D20","17",0,"-3.601","Bone/Tooth","4","yes","fragment","articulated","1","6","7","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. with p2-m3","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"mandibula, equus"
"372","2015","6/22/2015","D20","18",0,"-3.59","Bone","4","yes","fragment","isolated","1",NA,"1","humerus","appendicular","distal",NA,NA,NA,NA,"humerus, distal frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"humerus, distal part"
"373","2015","6/22/2015","D20","20",0,"-3.553","Bone","4","yes","complete","isolated","1",NA,"1","metapode","appendicular",NA,"II","BM4",NA,NA,"metapode","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"metapodium, equus"
"374","2015","6/16/2015","D20","3",0,"-3.586","Bone/Tooth","4","yes","fragment","articulated","1","5","6","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible dex with p2 frag. and p4-m3","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"mandibula, bovid"
"375","2015","6/29/2015","D20","33",0,"-3.962","Bone/Tooth","4","yes","fragment","articulated","1","6","7","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. sin with p2-m3","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"lower teeth row"
"376","2015","6/29/2015","D20","35",0,NA,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"canine","Mammalia","Carnivora",NA,NA,NA,"Carnivora","stratified",NA,NA,NA,"found in plaster-jacket? manually entered","?","canine, carnivora, manually entered"
"377","2015","6/16/2015","D20","4",0,"-3.61","Bone","4","yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"first phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,"phalanx"
"378","2015","6/16/2015","D20","5",0,"-3.547","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"m3 dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"379","2015","6/17/2015","D20","8",0,"-3.579","Tooth","4","yes","complete","articulated",NA,"4","4","teeth","cranial",NA,"II/III","BM4",NA,NA,"p4-m3 sin","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"mandibula, bovid"
"380","2015","6/17/2015","D20","9",0,"-3.624","Bone/Tooth","4","yes","fragment","articulated","1","5","6","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. dex with p3-m3","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"mandibula, equus"
"381","2015","6/17/2015","D21","10",0,"-3.559","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"382","2015","6/17/2015","D21","11",0,"-3.572","Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frags.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"fragment"
"383","2015","6/19/2015","D21","16",0,"-3.646","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"384","2015","6/25/2015","D21","23",0,"-3.892","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"P2 dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"385","2015","6/25/2015","D21","25",0,"-3.89","Bone","4","yes","complete","isolated","1",NA,"1","vertebra","axial",NA,"I",NA,NA,NA,"atlas","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"atlas"
"386","2015","6/16/2015","D21","5",0,"-3.746","Tooth","3","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"lower premolar","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,NA
"387","2015","6/16/2015","D21","6",0,"-3.655","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"388","2015","6/17/2015","D21","7",0,"-3.568","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"389","2015","6/23/2015","D22","13",0,"-3.946","Bone","4","yes","complete","isolated","1",NA,"1","vertebra","axial",NA,"I",NA,NA,NA,"axis","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,"atlas"
"390","2015","6/24/2015","D22","14",0,"-4.005","Bone","4","yes","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,"From Collected Finds",NA,"End Spit 4"
"391","2015","6/26/2015","D22","19",0,"-3.916","Bone","4","yes","complete","articulated","1",NA,"1","tarsal",NA,NA,NA,NA,NA,NA,"calcaneus dex (goes with E22-5)","Mammalia","Artiodactyla","Bovidae",NA,NA,"Bovidae","stratified",NA,NA,NA,NA,NA,"calcaneus, cervid, articulated with further bones in the profile"
"392","2015","6/16/2015","D22","2",0,"-3.682","Tooth","3","yes","fragment","isolated",NA,">2",">2","tooth","cranial","fragment",NA,NA,NA,NA,"teeth frags., cleaning finds","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,"From Collected Finds",NA,"collected finds from cleaning"
"393","2015","6/16/2015","D22","4",0,"-3.643","Tooth","3","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frags.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"394","2015","6/16/2015","D22","5",0,"-3.679","Tooth","3","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"upper premolar/molar frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"395","2015","6/17/2015","D22","6",0,"-3.65","Bone","4","yes","complete","isolated","1",NA,"1","tarsal","appendicular",NA,"I/II",NA,NA,NA,"astragalus dex","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"396","2015","6/24/2015","E13","2",0,"-3.435","Bone","4","yes","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"long bone fragment"
"397","2015","6/29/2015","E19","10",0,"-3.484","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,NA,NA,"rhino"
"398","2015","6/29/2015","E19","11",0,"-3.537","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"lower premolar/molar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"399","2015","6/29/2015","E19","14",0,"-3.531","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"m3 dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"400","2015","6/29/2015","E19","17",0,"-3.546","Bone/Tooth","4","yes","fragment","articulated","1","4","5","maxilla","cranial","fragment","II/III","BM4",NA,NA,"maxilla frag. dex with DP3 (frag.)-M2","Mammalia","Artiodactyla","Cervidae","Praemegaceros","sp.","Praemegaceros sp.","stratified",NA,NA,NA,NA,NA,"mandibula, bovid"
"401","2015","6/29/2015","E19","18",0,"-3.49","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"incisor","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,"found in plaster-jacket","?","incisor, equus, manually entered, elevation not exact"
"402","2015","6/29/2015","E19","19",0,"-3.5","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,"found in plaster-jacket","?","upper premolar/molar, rhinocerotidae, manually entered, elevation not exact"
"403","2015","6/24/2015","E19","2",0,"-3.571","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"m3 sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"404","2015","6/29/2015","E19","6",0,"-3.499","Bone/Tooth","4","yes","fragment","articulated","1","5","6","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. dex with p2-m2","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"mandibula, equus"
"405","2015","6/29/2015","E19","7",0,"-3.476","Bone/Tooth","4","yes","fragment","articulated","1","6","7","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. sin with p2-m3","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"mandibula, equus"
"406","2015","6/29/2015","E19","8",0,"-3.486","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"incisor","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"incisor, equus"
"407","2015","6/29/2015","E19","9",0,"-3.5","Bone","4","yes","fragment","isolated","1",NA,"1","metapode","appendicular","proximal",NA,NA,NA,NA,"metacarpal, proximal frag.","Mammalia","Artiodactyla","Giraffidae",NA,NA,"Giraffidae","stratified",NA,NA,NA,NA,NA,"long bone fragment"
"408","2015","6/24/2015","E20","4",0,"-3.489","Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"lower premolar/molar dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"fragment, equus"
"409","2015","6/24/2015","E20","6",0,"-3.481","Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"premolar/molar frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"410","2015","6/24/2015","E20","7",0,"-3.629","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"411","2015","6/29/2015","E20","8",0,"-3.83","Bone","4","yes","fragment","isolated","1",NA,"1","ulna","appendicular","proximal",NA,NA,NA,NA,"ulna sin, proximal frag.","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,NA,NA,"ulna, equus, spit guessed"
"412","2015","6/29/2015","E20","9",0,"-3.99","Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"upper molar","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"fragment, rhino"
"413","2015","6/25/2015","E21","14",0,"-3.802","Bone","4","yes","fragment","isolated","1",NA,"1","tibia","appendicular","distal",NA,NA,NA,NA,"tibia, distal frag.","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,"distal part tibia, equus"
"414","2015","6/26/2015","E21","17",0,"-3.769","Bone","4","yes","fragment","isolated","1",NA,"1","metapode","appendicular","proximal",NA,NA,NA,NA,"metacarpal, proximal frag.","Mammalia","Proboscidea","Elephantidae",NA,NA,"Elephantidae","stratified",NA,NA,NA,NA,NA,"epiphysis of long bone"
"415","2015","6/24/2015","E21","7",0,"-3.535","Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"fragment, equus"
"416","2015","6/24/2015","E21","8",0,"-3.538","Bone","4","yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II","BM4",NA,NA,"first phalanx","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"phalanx"
"417","2015","6/22/2015","F18","18",0,"-3.946","Bone","4","yes","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone fragment","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"long bone fragment"
"418","2015","6/17/2015","F18","2",0,"-3.415","Bone","3","yes","complete","isolated","1",NA,"1","tarsal","appendicular",NA,"I/II","BM4",NA,NA,"astragalus sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"419","2015","6/22/2015","F19","5",0,"-3.503","Bone/Tooth","4","yes","fragment","articulated","1","5","6","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"tooth row (lower)"
"420","2015","6/25/2015","F19","9",0,"-3.525","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"m3 dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"421","2015","6/24/2015","F20","13",0,"-3.478","Bone","4","yes","complete","isolated","1",NA,"1","metapode","appendicular",NA,"II","BM4",NA,NA,"metacarpal","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"metapodium"
"422","2015","6/24/2015","F20","14",0,"-3.506","Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frags.","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,NA,NA,"rhino"
"423","2015","6/24/2015","F20","15",0,"-3.46","Bone/Tooth","4","yes","fragment","articulated","1","5","6","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. dex with p2-m2","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"tooth row (lower), equus"
"424","2015","6/24/2015","F20","16",0,"-3.508","Bone/Tooth","4","yes","fragment","articulated","1","6","7","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. dex with p2-m3","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"tooth row"
"425","2015","6/22/2015","F20","2",0,"-3.451","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"426","2015","6/23/2015","F20","3",0,"-3.546","Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"upper molar, equus"
"427","2015","6/23/2015","F20","9",0,"-3.52","Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"fragment"
"428","2016","5/31/2016","D16","44",0,"-3.73","Bone","4","yes","complete","articulated","2",NA,"2","carpal","appendicular",NA,NA,NA,NA,NA,"a. intermedium, b. pyramidal","Mammalia","Proboscidea","Elephantidae",NA,NA,"Elephantidae","stratified",NA,NA,NA,"found in plaster-jacket? manually entered","D16-42",NA
"429","2016","6/1/2016","C16","25",0,"-3.79","Bone","4","yes","fragment","isolated","1",NA,"1","tibia","appendicular","distal",NA,NA,NA,NA,"tibia, distal frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,"found in plaster-jacket","C16-22",NA
"430","2016","6/1/2016","C16","26",0,"-3.79","Bone","4","yes","fragment","isolated","1",NA,"1","ulna","appendicular","proximal",NA,NA,NA,NA,"ulna dex, proximal frag.","Mammalia","Carnivora","Ursidae","Ursus","etruscus","Ursus etruscus","stratified",NA,NA,NA,"found in plaster-jacket","C16-22",NA
"431","2016","6/1/2016","C16","27",0,"-3.79","Bone","4","yes","fragment","isolated","1",NA,"1","metapode","appendicular","proximal",NA,NA,NA,NA,"metacarpal, proximal frag.","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,"found in plaster-jacket","C16-22",NA
"432","2016","6/10/2016","D14","16",0,"-4.377","Bone","4","yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II","BM4",NA,NA,"third phalanx","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"third phalanx, equus"
"433","2016","6/10/2016","D14","15",0,"-4.316","Bone","4","yes","complete","isolated","1",NA,"1","sesamoid","appendicular",NA,"I/II","BM4",NA,NA,"sesamoid","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"carpal,"
