"","unit","id","suffix","prism","x","y","z","type","geo","spit","exc","plunge","bearing","length","max_width","thickness","collected","comment","date","time"
"457","D21",24,0,0.0099999998,3.441,21.459,-3.942,"Surface","4","4","NT",NA,"NA","NA","NA","NA",NA,"Start Spit 4","6/25/2015","12:07:02 PM"
"458","D21",25,0,0.01,3.449,21.935,-3.89,"Bone","4","4","NT",NA,"NA","NA","NA","NA","yes","atlas","6/25/2015","1:01:36 PM"
"459","D21",26,0,0.16,3.711,21.074,-3.965,"Bone","4","4","NT","0","140","100","NA","NA","no","not collected, long bone fragment","6/26/2015","12:03:57 PM"
"460","D21",27,0,0.01,3.846,21.342,-3.695,"Bone","4","3","NT","0","45","670","270","130","no","not collected now, long bone, proboscidae","6/29/2015","9:48:00 AM"
"461","D22",1,0,0.0199999996,3.546,22.453,-3.69,"Surface",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"starting elevation, cleaning","6/15/2015","3:36:15 PM"
"462","D22",2,0,0.01,3.704,22.458,-3.682,"Collected finds","3","1","DG",NA,"NA","NA","NA","NA","yes","collected finds from cleaning","6/16/2015","11:55:18 AM"
"463","D22",3,0,0.01,3.51,22.1,-3.704,"Tooth","3","1","DG","40 SW","226","NA","NA","NA","lost",NA,"6/16/2015","12:11:14 PM"
"464","D22",4,0,0,3.69,22.878,-3.643,"Tooth","3","1","DG","14 SW","246","NA","NA","NA","yes",NA,"6/16/2015","12:29:33 PM"
"465","D22",5,0,0.01,3.613,22.12,-3.679,"Tooth","3","1","DG","16 W","210","NA","NA","NA","yes","equus","6/16/2015","2:40:24 PM"
"466","D22",6,0,0.03,3.908,22.375,-3.65,"Bone","4","1","DG","20 E","154","NA","NA","NA","yes",NA,"6/17/2015","1:56:43 PM"
"467","D22",7,0,0,3.684,22.413,-3.699,"Collected finds","4","1","DG",NA,"NA","NA","NA","NA","yes","End Spit 1","6/19/2015","10:51:49 AM"
"468","D22",8,0,0,3.684,22.414,-3.698,"Surface","4","2","DG",NA,"NA","NA","NA","NA",NA,"Start Spit 2","6/19/2015","10:55:59 AM"
"469","D22",9,0,0,3.656,22.481,-3.79,"Collected finds","4","2","DG",NA,"NA","NA","NA","NA","yes","End Spit 2","6/22/2015","10:23:10 AM"
"470","D22",10,0,0,3.656,22.481,-3.79,"Surface","4","3","DG",NA,"NA","NA","NA","NA",NA,"Start Spit 3","6/22/2015","10:23:18 AM"
"471","D22",11,0,0,3.579,22.46,-3.894,"Collected finds","4","3","DG",NA,"NA","NA","NA","NA","yes","End Spit 3","6/22/2015","2:38:12 PM"
"472","D22",12,0,0,3.579,22.46,-3.894,"Surface","4","4","DG",NA,"NA","NA","NA","NA",NA,"Start Spit 4","6/22/2015","2:38:15 PM"
"473","D22",13,0,0.08,3.633,22.419,-3.946,"Bone","4","4","DG",NA,"NA","NA","NA","NA","yes","atlas","6/23/2015","2:20:16 PM"
"474","D22",14,0,0.02,3.479,22.545,-4.005,"Collected finds","4","4","DG",NA,"NA","NA","NA","NA","yes","End Spit 4","6/24/2015","9:43:19 AM"
"475","D22",15,0,0.02,3.478,22.544,-4.005,"Surface","4","5","DG",NA,"NA","NA","NA","NA",NA,"Start Spit 5","6/24/2015","9:43:24 AM"
"476","D22",16,0,0.01,3.511,22.197,-4.073,"Bone","4","6","DG","10 S","120","NA","NA","NA","lost",NA,"6/29/2015","10:38:55 AM"
"477","D22",17,0,0.27,3.636,22.749,-4.084,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto bl, re, gr, ye ph: 313/5378 - 313/5383 ID: 16","6/24/2015","12:49:53 PM"
"478","D22",17,1,0.08,3.172,22.75,-4.02,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto bl, re, gr, ye ph: 313/5378 - 313/5383 ID: 16","6/24/2015","12:52:14 PM"
"479","D22",17,2,0.01,3.039,22.06,-4.024,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto bl, re, gr, ye ph: 313/5378 - 313/5383 ID: 16","6/24/2015","12:52:45 PM"
"480","D22",17,3,0.0099999998,3.586,22.02,-3.961,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto bl, re, gr, ye ph: 313/5378 - 313/5383 ID: 16","6/24/2015","12:53:07 PM"
"481","D22",18,0,0.3,3.888,22.295,-3.99,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, gr, ye, bl ph: 135 - 139","6/26/2015","12:51:23 PM"
"482","D22",18,1,0.35,4.03,22.334,-3.936,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, gr, ye, bl ph: 135 - 139","6/26/2015","12:53:27 PM"
"483","D22",18,2,0.32,3.999,22.156,-3.917,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, gr, ye, bl ph: 135 - 139","6/26/2015","12:54:46 PM"
"484","D22",18,3,0.25,3.863,22.156,-3.975,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, gr, ye, bl ph: 135 - 139","6/26/2015","12:56:00 PM"
"485","D22",19,0,0.26,3.956,22.233,-3.916,"Bone","4","4","DG","20 SW","212","NA","NA","NA","yes","calcaneus, cervid, articulated with further bones in the profile","6/26/2015","1:02:38 PM"
"486","D22",21,0,0.6,3.82,22.802,-4.302,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, bl, gr, ye ph: 317/5632 - 317/5636","6/29/2015","11:05:06 AM"
"487","D22",21,1,0.3,3.005,22.807,-4.317,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, bl, gr, ye ph: 317/5632 - 317/5636","6/29/2015","11:08:19 AM"
"488","D22",21,2,0.17,2.995,21.621,-4.371,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, bl, gr, ye ph: 317/5632 - 317/5636","6/29/2015","11:08:47 AM"
"489","D22",21,3,0.7,3.882,21.739,-4.306,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, bl, gr, ye ph: 317/5632 - 317/5636","6/29/2015","11:09:35 AM"
"490","D23",1,0,0.0199999996,3.56,23.445,-3.718,"Surface",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"starting elevation, cleaning","6/15/2015","3:36:46 PM"
"491","D23",2,0,0,3.733,23.203,-3.596,"Surface","3","1","EM",NA,"NA","NA","NA","NA",NA,"Start Spit 1 highest point","6/16/2015","12:59:51 PM"
"492","E13",1,0,0.16,4.134,13.714,-3.338,"Surface","4","1","EM",NA,"NA","NA","NA","NA",NA,"Start Spit 1","6/24/2015","12:25:52 PM"
"493","E13",2,0,0.26,4.086,13.903,-3.435,"Bone","4","1","EM","10 NE","40","80","NA","NA","yes","long bone fragment","6/24/2015","12:26:20 PM"
"494","E13",3,0,0.3,4.125,13.722,-3.476,"Bone","4","1","EM","14 NE","38","80","NA","NA","no","not collected, long bone fragment","6/24/2015","2:22:44 PM"
"495","E19",1,0,0,4.761,19.854,-3.458,"Surface","4","1","EB",NA,"NA","NA","NA","NA",NA,"Start Spit 1","6/24/2015","2:01:05 PM"
"496","E19",2,0,0.01,4.944,19.937,-3.571,"Tooth","4","1","EB",NA,"NA","NA","NA","NA","yes","equus","6/24/2015","2:01:47 PM"
"497","E19",3,0,0.0099999998,4.904,19.992,-3.532,"Bone","4","1","EB","30 N","20","190","NA","NA","no","not collected, long bone fragment","6/24/2015","2:02:53 PM"
"498","E19",4,0,0.0099999998,4.951,19.451,-3.485,"Bone","4","1","EB",NA,"NA","170","NA","NA","no","not collected, long bone fragment","6/26/2015","2:25:47 PM"
"499","E19",5,0,0.0099999998,4.909,19.384,-3.443,"Bone","4","1","EB",NA,"NA","100","NA","NA","no","not collected, long bone fragment","6/26/2015","2:26:22 PM"
"500","E19",6,0,0.02,4.672,19.586,-3.499,"Bone/Tooth","4","1","EB","14 S","200","NA","NA","NA","yes","mandibula, equus","6/29/2015","11:18:49 AM"
"501","E19",7,0,0.01,4.752,19.672,-3.476,"Bone/Tooth","4","1","EB","4 S","190","NA","NA","NA","yes","mandibula, equus","6/29/2015","11:20:05 AM"
"502","E19",8,0,0.0099999998,4.916,19.673,-3.486,"Tooth","4","1","EB",NA,"NA","NA","NA","NA","yes","incisor, equus","6/29/2015","11:21:34 AM"
"503","E19",9,0,0.0099999998,4.815,19.736,-3.5,"Bone","4","1","EB","10 S","174","NA","NA","NA","yes","long bone fragment","6/29/2015","11:22:29 AM"
"504","E19",10,0,0.0099999998,4.748,19.867,-3.484,"Tooth","4","1","EB",NA,"NA","NA","NA","NA","yes","rhino","6/29/2015","11:23:47 AM"
"505","E19",11,0,0.0099999998,4.74,19.89,-3.537,"Tooth","4","1","EB",NA,"NA","NA","NA","NA","yes","equus","6/29/2015","11:24:39 AM"
"506","E19",12,0,0.0099999998,4.595,19.611,-3.502,"Bone","4","1","EB","6 W","264","NA","NA","NA","no","possible bird bone","6/29/2015","11:25:31 AM"
"507","E19",13,0,0.0099999998,4.629,19.865,-3.5,"Bone","4","1","EB","6 E","78","130","NA","NA","no","not collected, long bone fragment","6/29/2015","11:26:54 AM"
"508","E19",14,0,0.0099999998,4.505,19.921,-3.531,"Tooth","4","1","EB",NA,"NA","NA","NA","NA","yes","equus","6/29/2015","11:28:08 AM"
"509","E19",15,0,0.0099999998,4.447,19.816,-3.515,"Bone/Tooth","4","1","EB","20 S","164","NA","NA","NA","no","mandibula","6/29/2015","11:28:55 AM"
"510","E19",16,0,0.0099999998,4.446,19.718,-3.512,"Bone","4","1","EB","12 E","102","120","NA","NA","no","not collected, long bone fragment","6/29/2015","11:30:25 AM"
"511","E19",17,0,0.0099999998,4.473,19.485,-3.546,"Bone/Tooth","4","1","EB","0","120","NA","NA","NA","yes","mandibula, bovid","6/29/2015","11:31:18 AM"
"512","E20",1,0,0.01,4.482,20.435,-3.44,"Surface","3","1","NT",NA,"NA","NA","NA","NA",NA,"Start Spit 1 in quad A","6/24/2015","9:50:02 AM"
"513","E20",2,0,0.0099999998,4.977,20.009,-3.483,"Bone","4","1","EB","10 SE","136","110","NA","NA","no","not collected, long bone fragment","6/24/2015","10:10:56 AM"
"514","E20",3,0,0,4.215,20.77,-3.502,"Surface","4","1","NT",NA,"NA","NA","NA","NA",NA,"Start Spit 1 in quad A","6/24/2015","10:44:00 AM"
"515","E20",4,0,0.0099999998,4.271,20.815,-3.489,"Tooth","4","1","NT",NA,"75","NA","NA","NA","yes","fragment, equus","6/24/2015","12:19:22 PM"
"516","E20",5,0,0.0299999993,4.981,20.085,-3.567,"Bone","4","1","EB","10 NE","40","NA","NA","NA","no","distal part of humerus","6/24/2015","2:04:53 PM"
"517","E20",6,0,0.01,4.202,20.671,-3.481,"Tooth","4","1","NT",NA,"NA","NA","NA","NA","yes","equus","6/24/2015","2:20:01 PM"
"518","E20",7,0,0.08,4.97,20.054,-3.629,"Tooth","4","1","EB",NA,"NA","NA","NA","NA","yes","equus","6/24/2015","2:54:08 PM"
"519","E20",8,0,0.08,4.175,20.723,-3.83,"Bone","4","3","NT","12 W","280","NA","NA","NA","yes","ulna, equus, spit guessed","6/29/2015","9:41:26 AM"
"520","E20",9,0,0.17,4.04,20.968,-3.99,"Tooth","4","4","NT",NA,"NA","NA","NA","NA","yes","fragment, rhino","6/29/2015","9:53:13 AM"
"521","E20",10,0,0.14,4.007,20.751,-4.042,"Collected finds","4","4","NT",NA,"NA","NA","NA","NA","yes","End spit 2, collected finds from D20 quad D and E20 quad C","6/29/2015","2:28:23 PM"
"522","E21",1,0,0,4.457,21.428,-3.493,"Surface","3","1","NT",NA,"NA","NA","NA","NA",NA,"Start Spit 1","6/19/2015","12:52:53 PM"
"523","E21",2,0,0,4.041,21.362,-3.526,"Bone","4","1","NT","0","104","250","NA","NA","no","not collected, long bone fragment in Geo 3/4","6/24/2015","9:27:18 AM"
"524","E21",3,0,0,4.223,21.303,-3.522,"Bone","4","1","NT","10 W","280","80","NA","NA","no","not collected, long bone fragment in Geo 3/4","6/24/2015","9:28:27 AM"
"525","E21",4,0,0.05,4.393,21.704,-3.528,"Tooth","4","1","NT","28 S","188","50","NA","NA","no","not collected, fragment, equus","6/24/2015","9:30:23 AM"
"526","E21",5,0,0,4.186,21.521,-3.563,"Collected finds","3","1","NT",NA,"NA","NA","NA","NA","yes","End Spit 1","6/24/2015","9:32:19 AM"
"527","E21",6,0,0,4.186,21.521,-3.563,"Surface","4","1","NT",NA,"NA","NA","NA","NA",NA,"Start Spit 1","6/24/2015","9:33:59 AM"
"528","E21",7,0,0,4.158,21,-3.535,"Tooth","4","1","NT",NA,"NA","NA","NA","NA","yes","fragment, equus","6/24/2015","12:23:17 PM"
"529","E21",8,0,0,4.002,21.045,-3.538,"Bone","4","1","NT","16 W","298","NA","NA","NA","yes","phalanx","6/24/2015","12:55:43 PM"
"530","E21",9,0,0,4.206,21.23,-3.649,"Surface","4","2","NT",NA,"NA","NA","NA","NA",NA,"Start Spit 2 quad C","6/24/2015","1:40:25 PM"
"531","E21",10,0,0.07,4.208,21.232,-3.742,"Surface","4","3","NT",NA,"NA","NA","NA","NA",NA,"Start Spit 3 quad C","6/24/2015","2:37:30 PM"
"532","E21",11,0,0.04,4.303,21.908,-3.53,"Bone","4","1","NT","0","156","220","NA","NA","no","not collected, long bone fragment, quad A","6/25/2015","10:32:21 AM"
"533","E21",12,0,0.01,4.192,21.833,-3.549,"Bone","4","1","NT","0","98","90","NA","NA","no","not collected, long bone fragment, quad A","6/25/2015","10:34:20 AM"
"534","E21",13,0,0.04,4.135,21.938,-3.557,"Bone","4","1","NT","0","136","150","NA","NA","no","not collected, long bone fragment, quad A","6/25/2015","10:35:55 AM"
"535","E21",14,0,0.14,4.26,21.191,-3.802,"Bone","4","3","Prof.GK","6 NW","310","NA","NA","NA","yes","distal part tibia, equus","6/25/2015","11:00:13 AM"
"536","E21",15,0,0.26,4.348,21.453,-3.826,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, ye, bl, gr ph: 314/5471 - 314/5476","6/25/2015","11:08:19 AM"
"537","E21",15,1,0,3.555,21.547,-3.842,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, ye, bl, gr ph: 314/5471 - 314/5476","6/25/2015","11:09:33 AM"
"538","E21",15,2,0.02,3.46,20.968,-3.92,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, ye, bl, gr ph: 314/5471 - 314/5476","6/25/2015","11:09:51 AM"
"539","E21",15,3,0.28,4.382,21.041,-3.778,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, ye, bl, gr ph: 314/5471 - 314/5476","6/25/2015","11:10:33 AM"
"540","E21",16,0,0.09,4.226,21.769,-3.643,"Surface","4","2","NT",NA,"NA","NA","NA","NA",NA,"Start Spit 2 in quad A","6/25/2015","12:09:04 PM"
"541","E21",17,0,0.1000000015,4.274,21.03,-3.769,"Bone","4","3","NT",NA,"NA","NA","NA","NA","yes","epiphysis of long bone","6/26/2015","2:05:42 PM"
"542","E21",18,0,0.24,4.235,21.464,-3.845,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto gr, wh, re, bl ph: 317/5627 - 317/5631 ID: 8, 9, 27, 33","6/29/2015","10:58:09 AM"
"543","E21",18,1,0.01,3.448,21.491,-3.939,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto gr, wh, re, bl ph: 317/5627 - 317/5631 ID: 8, 9, 27, 33","6/29/2015","11:00:51 AM"
"544","E21",18,2,0.0099999998,3.405,20.635,-4.026,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto gr, wh, re, bl ph: 317/5627 - 317/5631 ID: 8, 9, 27, 33","6/29/2015","11:01:11 AM"
"545","E21",18,3,0.26,4.151,20.524,-3.857,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto gr, wh, re, bl ph: 317/5627 - 317/5631 ID: 8, 9, 27, 33","6/29/2015","11:01:40 AM"
"546","E23",1,0,0.01,4.062,23.02,-3.551,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:34:49 PM"
"547","E23",1,1,0,3.128,23.055,-3.677,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:35:58 PM"
"548","E23",1,2,0.36,3.03,22.93,-4.356,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:36:23 PM"
"549","E23",1,3,0.7,3.843,22.9,-4.34,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:36:44 PM"
"550","E23",1,4,0,3.899,13.601,-3.303,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:37:59 PM"
"551","E23",1,5,0.3,3.898,13.611,-3.603,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:38:19 PM"
"552","E23",1,6,0,3.154,13.889,-3.396,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:39:41 PM"
"553","E23",1,7,0.3,3.157,13.886,-3.696,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:40:01 PM"
"554","E23",1,8,0.01,5.821,17.963,-3.292,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:41:12 PM"
"555","E23",1,9,0.1,5.798,18.042,-3.84,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:41:27 PM"
"556","E23",1,10,0.04,5.055,18.064,-3.825,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:41:59 PM"
"557","E23",1,11,0,5.021,18.014,-3.376,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:42:23 PM"
"558","E23",1,12,0.3,5.917,18.947,-3.828,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:42:46 PM"
"559","E23",1,13,0,5.908,18.962,-3.428,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:43:08 PM"
"560","E23",1,14,0.3,5.071,18.937,-3.843,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:43:22 PM"
"561","E23",1,15,0,5.052,18.97,-3.391,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:43:52 PM"
"562","E23",1,16,0.01,3.326,20.756,-4.018,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:44:53 PM"
"563","E23",1,17,0.1,3.923,20.693,-4.031,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:45:20 PM"
"564","E23",1,18,0.04,2.493,20.852,-4.229,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:45:32 PM"
"565","E23",1,19,0.34,3.336,19.178,-4.093,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:46:34 PM"
"566","E23",1,20,0.2,2.708,19.194,-4.16,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:46:55 PM"
"567","E23",1,21,0.01,2.815,17.265,-4.043,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:47:22 PM"
"568","E23",1,22,0.3,3.748,17.191,-3.891,"Bounding box",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"volume calculation","6/29/2015","2:47:47 PM"
"569","F17",1,0,0,5.364,17.503,-3.327,"Surface","3","1","EM",NA,"NA","NA","NA","NA",NA,"Start Spit 1","6/22/2015","2:53:14 PM"
"570","F18",1,0,0,5.501,18.522,-3.397,"Surface","3","1","EM",NA,"NA","NA","NA","NA",NA,"Start Spit 1","6/16/2015","3:03:57 PM"
"571","F18",2,0,0,5.106,18.287,-3.415,"Bone","3","1","EM",NA,"NA","NA","NA","NA","yes",NA,"6/17/2015","10:35:02 AM"
"572","F18",3,0,0,5.316,18.099,-3.5,"Bone","3","1","EM",NA,"NA","45","NA","NA","no",NA,"6/17/2015","12:36:01 PM"
"573","F18",4,0,0,5.42,18.151,-3.519,"Bone","3","1","EM","0","20","110","NA","NA","no","long bone fragment","6/17/2015","12:37:08 PM"
"574","F18",5,0,0,5.478,18.467,-3.561,"Collected finds","3","1","EM",NA,"NA","NA","NA","NA","yes","End Spit 1","6/17/2015","12:56:17 PM"
"575","F18",6,0,0,5.478,18.467,-3.561,"Surface","4","1","EM",NA,"NA","NA","NA","NA",NA,"Start Spit 1","6/17/2015","12:57:01 PM"
"576","F18",7,0,0.01,5.578,18.54,-3.568,"Bone","4","1","EM",NA,"NA","70","NA","NA","no","not collected, fragment","6/19/2015","9:57:58 AM"
"577","F18",8,0,0,5.316,18.424,-3.585,"Bone","4","1","EM",NA,"NA","NA","NA","NA","no","not collected","6/19/2015","10:20:15 AM"
"578","F18",9,0,0.0099999998,5.495,18.523,-3.616,"Surface","4","2","EM",NA,"NA","NA","NA","NA",NA,"Start Spit 2","6/19/2015","11:19:00 AM"
"579","F18",10,0,0.08,5.234,18.885,-3.623,"Bone","4","2","EM",NA,"NA","35","NA","NA","no","not collected, fragment","6/19/2015","11:58:33 AM"
"580","F18",11,0,0.01,5.554,18.159,-3.666,"Bone","4","2","EM",NA,"NA","30","NA","NA","no","not collected, fragment","6/19/2015","11:59:26 AM"
"581","F18",12,0,0.01,5.108,18.519,-3.692,"Bone","4","2","EM",NA,"NA","NA","NA","NA","no","fragment","6/19/2015","12:49:52 PM"
"582","F18",13,0,0.06,5.765,18.578,-3.685,"Bone","4","2","EM",NA,"NA","30","NA","NA","no","not collected, fragment","6/19/2015","2:19:49 PM"
"583","F18",14,0,0.2,5.523,18.544,-3.831,"Collected finds","4","2","EM",NA,"NA","NA","NA","NA","yes","End Spit 2","6/22/2015","11:00:56 AM"
"584","F18",15,0,0.2,5.522,18.538,-3.831,"Surface","4","3","EM",NA,"NA","NA","NA","NA",NA,"Start Spit 3","6/22/2015","11:01:03 AM"
"585","F18",16,0,0.3,5.249,18.729,-3.855,"Bone","4","3","EM","10 S","168","110","NA","NA","no","not collected, long bone fragment","6/22/2015","11:17:34 AM"
"586","F18",17,0,0.3,5.576,18.627,-3.847,"Bone","4","3","EM","20 N","26","70","NA","NA","no","not collected, long bone fragment","6/22/2015","11:33:41 AM"
"587","F18",18,0,0.4,5.492,18.61,-3.946,"Bone","4","3","EM","30 E","114","NA","NA","NA","yes","long bone fragment","6/22/2015","12:56:36 PM"
"588","F18",19,0,0.18,5.609,18.227,-3.882,"Bone","4","3","EM",NA,"NA","NA","NA","NA","no","not collected, long bone fragment","6/22/2015","1:48:34 PM"
"589","F18",20,0,0.3,5.5,18.476,-3.936,"Collected finds","4","3","EM",NA,"NA","NA","NA","NA","yes","End Spit 3","6/22/2015","2:23:00 PM"
"590","F18",21,0,0.3,5.489,18.463,-3.936,"Surface","4","4","EM",NA,"NA","NA","NA","NA",NA,"Start Spit 4","6/22/2015","2:23:12 PM"
"591","F18",22,0,0.12,5.952,18.869,-3.552,"Surface","3/4","NA",NA,NA,"NA","NA","NA","NA",NA,"contact Geo 3/4","6/29/2015","10:35:08 AM"
"592","F18",22,1,0,5.92,18.465,-3.518,"Surface","3/4","NA",NA,NA,"NA","NA","NA","NA",NA,"contact Geo 3/4","6/29/2015","10:35:59 AM"
"593","F18",22,2,0,5.841,18.036,-3.507,"Surface","3/4","NA",NA,NA,"NA","NA","NA","NA",NA,"contact Geo 3/4","6/29/2015","10:36:16 AM"
"594","F18",23,0,0.38,5.887,18.803,-3.862,"Profile",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"bottom line","6/29/2015","10:37:10 AM"
"595","F18",23,1,0.18,5.809,18.097,-3.857,"Profile",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"bottom line","6/29/2015","10:37:41 AM"
"596","F19",1,0,0,5.535,19.479,-3.379,"Surface","3","1","EB",NA,"NA","NA","NA","NA",NA,"Start Spit 1","6/17/2015","9:54:50 AM"
"597","F19",2,0,0.0099999998,5.261,19.192,-3.496,"Bone","3","1","EB","80 E","0","100","NA","NA","no","not collected, fragment","6/17/2015","11:54:45 AM"
"598","F19",3,0,0.01,5.66,19.596,-3.413,"Bone","3","1","EB",NA,"NA","95","NA","NA","no","not collected, long bone fragment","6/19/2015","10:06:47 AM"
"599","F19",4,0,0.0099999998,5.462,19.585,-3.469,"Surface","4","1","EB",NA,"NA","NA","NA","NA",NA,"Start Spit 1","6/22/2015","10:36:49 AM"
"600","F19",5,0,0.01,5.258,19.963,-3.503,"Bone/Tooth","4","1","EB","10 S","200","NA","NA","NA","yes","tooth row (lower)","6/22/2015","10:33:33 AM"
"601","F19",6,0,0.0099999998,5.748,19.605,-3.435,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, bl, ye, gr ph: 311/5172 - 311/5177 ID: 5","6/22/2015","10:43:54 AM"
"602","F19",6,1,0.0099999998,4.838,19.587,-3.417,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, bl, ye, gr ph: 311/5172 - 311/5177 ID: 5","6/22/2015","10:45:06 AM"
"603","F19",6,2,0.0099999998,4.947,20.431,-3.437,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, bl, ye, gr ph: 311/5172 - 311/5177 ID: 5","6/22/2015","10:45:23 AM"
"604","F19",6,3,0.0099999998,5.805,20.371,-3.35,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, bl, ye, gr ph: 311/5172 - 311/5177 ID: 5","6/22/2015","10:45:48 AM"
"605","F19",7,0,0.0099999998,5.068,19.964,-3.491,"Bone","4","1","EB","20 SE","130","145","NA","NA","no","fragment","6/24/2015","3:13:30 PM"
