"","unit","id","suffix","prism","x","y","z.x","type.x","geo.x","spit","exc","plunge","bearing","length.x","max_width","thickness","collected.x","comment","date.x","time","year","date.y","z.y","type.y","geo.y","collected.y","integrity","articulation","nsp.bone","nsp.tooth","nsp.total","skeletal.element","skeletal.part","bone.portion","voorhies.group","BM.category","bone.shape..cube.tube.flat.","bone.structure..dense.trabecular.","description","class","order","family","genus","species","taxon","stratified.surface","length.y","carnivore_gnawing","refit","remarks","reference_id.if_from_plaster_jacket.","totalstation_comment"
"217","D17","36","0",0.14,3.064,17.846,-4.107,"Bone","4","6","GK",10,340,NA,NA,NA,"yes","antler fragment",2015-06-25,"10:20:12 AM","2015","6/25/2015",-4.107,"Bone","4","yes","fragment","isolated","1",NA,"1","antler","cranial","tine",NA,NA,NA,NA,"antler's tine","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified",NA,NA,NA,NA,NA,"antler fragment"
"218","D17","37","0",0.01,3.174,17.983,-4.065,"Bone/Tooth","4","6","GK",0,160,NA,NA,NA,"yes","cranium, carnivor",2015-06-26,"2:15:03 PM","2015","6/26/2015",-4.065,"Bone/Tooth","4","yes","complete","articulated","2","41","43","cranium","cranial","complete","III","BM2",NA,NA,"cranium with mandible","Mammalia","Carnivora","Canidae","Canis","etruscus","Canis etruscus","stratified",NA,NA,NA,NA,NA,"cranium, carnivor"
"220","D17","39","0",0.15,3.994,17.059,-3.687,"Bone/Tooth","4",NA,"Prof.GK",0,138,160,70,25,"yes","equus mandible frag, with teeth",2016-05-30,"12:35:18 PM","2016","5/30/2016",-3.687,"Bone/Tooth","4","yes","fragment","articulated","1","5","6","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus mandible frag, with teeth"
"221","D17","40","0",0,3.204,17.817,-4.154,"Bone","4",NA,"GK",0,88,NA,NA,NA,"yes","second phalang artio",2016-05-30,"1:52:50 PM","2016","5/30/2016",-4.154,"Bone","4","yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"first phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,"second phalang artio"
"222","D17","41","0",0,3.165,17.773,-4.147,"Bone","4",NA,"GK",14,300,150,NA,NA,"yes","antler frag",2016-05-30,"1:53:53 PM","2016","5/30/2016",-4.147,"Bone","4","yes","fragment","isolated","1",NA,"1","antler","cranial","tine",NA,NA,NA,NA,"tine from antler","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified",NA,NA,NA,NA,NA,"antler frag"
"223","D17","42","0",0,3.104,17.825,-4.182,"Tooth","4",NA,"GK",NA,NA,NA,NA,NA,"yes","incisor carnivore",2016-05-30,"2:24:13 PM","2016","5/30/2016",-4.182,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"canine","Mammalia","Carnivora",NA,NA,NA,"Carnivora","stratified",NA,NA,NA,NA,NA,"incisor carnivore"
"224","D17","44","0",0,3.386,17.522,-4.133,"Tooth","4",NA,"DG",NA,NA,NA,NA,NA,"yes","isolated tooth, deer",2016-06-10,"10:49:30 AM","2016","6/10/2016",-4.133,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper molar","Mammalia","Artiodactyla","Cervidae","indet. (medium-sized)",NA,"Cervidae indet. (medium-sized)","stratified",NA,NA,NA,NA,NA,"isolated tooth, deer"
"225","D17","45","0",0,3.961,17.401,-4.198,"Tooth","4",NA,"AG",NA,NA,NA,NA,NA,"yes","Isolated incisor, equus",2017-06-02,"12:11:03 PM","2017","6/2/2017",-4.198,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"incisor","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"Isolated incisor, equus"
"226","D18","3","0",0,3.369,18.214,-3.563,"Tooth","4","1","DK",24,100,NA,NA,NA,"yes","maxilla, bovid",2015-06-16,"12:53:37 PM","2015","6/16/2015",-3.563,"Tooth","4","yes","complete","articulated",NA,"6","6","teeth","cranial",NA,"II/III",NA,NA,NA,"P2-M3 dex","Mammalia","Artiodactyla","Bovidae","Pontoceros","ambiguus","Pontoceros ambiguus","stratified",NA,NA,NA,NA,NA,"maxilla, bovid"
"227","D18","4","0",0.04,3.545,18.799,-3.562,"Tooth","4","1","DK",NA,NA,NA,NA,NA,"yes",NA,2015-06-16,"3:20:03 PM","2015","6/16/2015",-3.562,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"m3","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"228","D18","5","0",0.06,3.628,18.715,-3.56,"Bone","4","1","DK",0,200,200,NA,NA,"no","not collected, long bone fragment",2015-06-17,"10:37:38 AM","2015","6/17/2015",-3.56,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",200,NA,NA,NA,NA,"not collected, long bone fragment"
"229","D18","6","0",0,3.407,18.686,-3.56,"Bone","4","1","DK",10,110,60,NA,NA,"no","not collected, fragment",2015-06-17,"11:24:49 AM","2015","6/17/2015",-3.56,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",60,NA,NA,NA,NA,"not collected, fragment"
"230","D18","7","0",0.01,3.511,18.609,-3.567,"Bone","4","1","DK",0,76,NA,NA,NA,"no","femur",2015-06-17,"11:27:38 AM","2015","6/17/2015",-3.567,"Bone","4","no","fragment","isolated","1",NA,"1","femur","appendicular","fragment",NA,NA,NA,NA,"femur frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"231","D18","8","0",0.03,3.659,18.617,-3.539,"Bone","4","1","DK",0,64,NA,NA,NA,"yes","distal part of humerus",2015-06-17,"11:29:28 AM","2015","6/17/2015",-3.539,"Bone","4","yes","fragment","isolated","1",NA,"1","humerus","appendicular","distal",NA,NA,NA,NA,"humerus, distal frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"distal part of humerus"
"232","D18","10","0",0,3.659,18.617,-3.539,"Bone","4","1","DK",NA,NA,NA,NA,NA,"yes","mandibula below ID 8",2015-06-17,NA,"2015","6/17/2015",-3.539,"Bone","4","yes","fragment","isolated","1",NA,"1","mandible","cranial","fragment",NA,NA,NA,NA,"mandible frag. juvenile","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"mandibula below ID 8"
"233","D18","11","0",0.05,3.754,18.713,-3.537,"Bone","4","1","DK",0,134,10,NA,NA,"no","not collected, long bone fragment",2015-06-19,"1:03:14 PM","2015","6/19/2015",-3.537,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",10,NA,NA,NA,NA,"not collected, long bone fragment"
"234","D18","12","0",0.04,3.802,18.709,-3.509,"Tooth","4","1","DK",NA,NA,NA,NA,NA,"yes","equus",2015-06-19,"1:04:02 PM","2015","6/19/2015",-3.509,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"P2 dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"235","D18","14","0",0,3.762,18.868,-3.483,"Bone","4","1","DK",0,166,NA,NA,NA,"yes","horn, possibly fit to ID 13",2015-06-22,"10:25:20 AM","2015","6/22/2015",-3.483,"Bone","4","yes","fragment","isolated","1",NA,"1","pelvis","axial","fragment",NA,NA,NA,NA,"pelvis frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"horn, possibly fit to ID 13"
"236","D18","15","0",0.01,3.679,18.834,-3.5,"Bone/Tooth","4","1","DK",NA,NA,NA,NA,NA,"yes","maxilla, bison",2015-06-22,"11:18:32 AM","2015","6/22/2015",-3.5,"Bone/Tooth","4","yes","fragment","articulated","1","10","11","maxilla","cranial","fragment","II/III","BM4",NA,NA,"maxilla with P3-M3 dex and sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"maxilla, bison"
"237","D18","17","0",0,3.797,18.915,-3.505,"Bone/Tooth","4","1","DK",10,66,NA,NA,NA,"yes","mandibula, equus",2015-06-22,"12:11:03 PM","2015","6/22/2015",-3.505,"Bone/Tooth","4","yes","fragment","articulated","1","6","7","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. sin with p2-m3","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"mandibula, equus"
"238","D18","18","0",0,3.88,18.636,-3.51,"Bone","4","1","DK",6,0,NA,NA,NA,"no","humerus fragment",2015-06-22,"1:38:50 PM","2015","6/22/2015",-3.51,"Bone","4","no","fragment","isolated","1",NA,"1","humerus","appendicular","fragment",NA,NA,NA,NA,"humerus frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"239","D18","19","0",0.02,3.958,18.779,-3.52,"Bone","4","1","DK",0,104,380,NA,NA,"no","not collected, long bone fragment",2015-06-22,"2:00:35 PM","2015","6/22/2015",-3.52,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",380,NA,NA,NA,NA,"not collected, long bone fragment"
"240","D18","20","0",0,3.827,18.628,-3.538,"Tooth","4","1","DK",NA,NA,NA,NA,NA,"yes","bovid",2015-06-22,"2:29:02 PM","2015","6/22/2015",-3.538,"Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frag.","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,NA,NA,"bovid"
"241","D18","21","0",0.0099999998,3.784,18.887,-3.571,"Bone","4","1","DK",10,250,190,NA,NA,"no","not collected, long bone fragment",2015-06-22,"2:42:11 PM","2015","6/22/2015",-3.571,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",190,NA,NA,NA,NA,"not collected, long bone fragment"
"242","D18","22","0",0.0099999998,3.832,18.614,-3.573,"Bone","4","1","DK",NA,NA,120,90,NA,"no","not collected, fragment mandibula equus",2015-06-22,"2:43:03 PM","2015","6/22/2015",-3.573,"Bone","4","no","fragment","isolated","1",NA,"1","mandible","cranial","fragment",NA,NA,NA,NA,"mandible frag.","Mammalia","Perissodactyla","Equidae","Equus",NA,"Equus","stratified",120,NA,NA,NA,NA,"not collected, fragment mandibula equus"
"243","D18","23","0",0.1,3.88,18.492,-3.628,"Tooth","4","1","DK",NA,NA,NA,NA,NA,"yes","rhino",2015-06-22,"2:57:13 PM","2015","6/22/2015",-3.628,"Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"juvenile upper premolar frag.","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,NA,NA,"rhino"
"244","D18","24","0",0.03,3.87,18.767,-3.57,"Bone/Tooth","4","1","DK",NA,NA,NA,NA,NA,"yes","mandibula, juvenile rhino",2015-06-22,"3:02:27 PM","2015","6/22/2015",-3.57,"Bone/Tooth","4","yes","fragment","articulated","1","4","5","mandible","cranial","fragment",NA,NA,NA,NA,"juvenile mandible frag.","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,NA,NA,"mandibula, juvenile rhino"
"245","D18","27","0",0,3.089,18.052,-3.746,"Bone","4","2","DK",8,220,NA,NA,NA,"yes","proximal metacarpale",2015-06-23,"11:12:23 AM","2015","6/23/2015",-3.746,"Bone","4","yes","fragment","isolated","1",NA,"1","metapode","appendicular","proximal",NA,NA,NA,NA,"metacarpal, proximal frag.","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"proximal metacarpale"
"246","D18","30","0",0.16,3.301,18.254,-3.986,"Bone","4","3","DK",NA,NA,NA,NA,NA,"yes","third phalanx",2015-06-23,"1:52:53 PM","2015","6/23/2015",-3.986,"Bone","4","yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"third phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,"third phalanx"
"247","D18","31","0",0.22,3.186,18.514,-4.028,"Bone","4","3","DK",12,192,NA,NA,NA,"yes","bird bone",2015-06-23,"2:00:34 PM","2015","6/23/2015",-4.028,"Bone","4","yes","fragment","isolated","1",NA,"1","ulna",NA,"distal",NA,NA,NA,NA,"ulna, distal frag.","Aves",NA,NA,NA,NA,"Aves","stratified",NA,NA,NA,NA,NA,"bird bone"
"248","D18","32","0",0.15,3.215,18.098,-4.037,"Bone","4","3","DK",NA,NA,NA,NA,NA,"yes","first phalanx, possibly bovid",2015-06-23,"3:04:34 PM","2015","6/23/2015",-4.037,"Bone","4","yes","fragment","isolated","1",NA,"1","phalanx","appendicular","fragment",NA,NA,NA,NA,"first phalanx frag.","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,"first phalanx, possibly bovid"
"249","D18","33","0",0.22,3.319,18.292,-4.04,"Bone","4","3","DK",NA,NA,NA,NA,NA,"yes","bird bone",2015-06-23,"3:14:04 PM","2015","6/23/2015",-4.04,"Bone","4","yes","complete","isolated","1",NA,"1","carpometacarpus",NA,NA,NA,NA,NA,NA,"carpometacarpus","Aves",NA,NA,NA,NA,"Aves","stratified",NA,NA,NA,NA,NA,"bird bone"
"250","D18","34","0",0.18,3.321,18.19,-4.036,"Bone","4","3","DK",8,0,NA,NA,NA,"yes","calcaneus, cervid",2015-06-24,"10:52:01 AM","2015","6/24/2015",-4.036,"Bone","4","yes","complete","isolated","1",NA,"1","tarsal","appendicular",NA,"I/II","BM3",NA,NA,"calcaneus sin","Mammalia","Artiodactyla","Cervidae","indet.",NA,"Cervidae indet.","stratified",NA,NA,NA,NA,NA,"calcaneus, cervid"
"251","D18","35","0",0.11,3.102,18.074,-4.049,"Bone","4","3","DK",NA,NA,NA,NA,NA,"yes","third phalanx, artiodactyle",2015-06-24,"11:08:21 AM","2015","6/24/2015",-4.049,"Bone","4","yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"third phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,"third phalanx, artiodactyle"
"252","D18","36","0",0.14,3.115,18.274,-4.043,"Bone","4","3","DK",NA,NA,NA,NA,NA,"yes","third phalanx, artiodactyle",2015-06-24,"11:12:06 AM","2015","6/24/2015",-4.043,"Bone","4","yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"third phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,"third phalanx, artiodactyle"
"253","D18","37","0",0.18,3.198,18.212,-4.063,"Bone","4","3","DK",NA,NA,NA,NA,NA,"yes","third phalanx, cervid",2015-06-24,"12:29:47 PM","2015","6/24/2015",-4.063,"Bone","4","yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"second phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,"third phalanx, cervid"
"254","D18","38","0",0.24,3.458,18.335,-4.031,"Bone","4","3","DK",NA,NA,NA,NA,NA,"yes","carpal, cervid",2015-06-24,"12:31:22 PM","2015","6/24/2015",-4.031,"Bone","4","yes","complete","isolated","1",NA,"1","carpal/tarsal","appendicular",NA,"I/II",NA,NA,NA,"carpal/tarsal","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"carpal, cervid"
"255","D18","39","0",0.14,3.422,18.224,-3.969,"Bone","4","3",NA,0,22,NA,NA,NA,"yes","distal part of humerus with radius",2015-06-24,"1:42:00 PM","2015","6/24/2015",-3.969,"Bone","4","yes","fragment","articulated","3",NA,"3","humerus, radius, ulna","appendicular","distal/proximal",NA,NA,NA,NA,"humerus distal frag., radius, ulna proximal frag. (all sin)","Mammalia","Artiodactyla","Cervidae","indet. (large-sized)",NA,"Cervidae indet. (large-sized)","stratified",NA,NA,NA,NA,NA,"distal part of humerus with radius"
"256","D18","41","0",0.2,3.273,18.29,-4.05,"Bone","4","3","DK",NA,NA,100,NA,NA,"no","not collected, long bone fragment",2015-06-24,"2:31:15 PM","2015","6/24/2015",-4.05,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",100,NA,NA,NA,NA,"not collected, long bone fragment"
"257","D18","42","0",0.25,3.565,18.175,-4.017,"Bone","4","3","DK",20,180,NA,NA,NA,"yes","metacarpale, bison",2015-06-25,"10:09:54 AM","2015","6/25/2015",-4.017,"Bone","4","yes","complete","isolated","1",NA,"1","metapode","appendicular",NA,"II","BM4",NA,NA,"metacarpal","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"metacarpale, bison"
"258","D18","44","0",0.05,3.109,18.696,-4.031,"Bone","4","3","AG",NA,NA,NA,NA,NA,"yes","bird bone",2015-06-25,"10:30:02 AM","2015","6/25/2015",-4.031,"Bone","4","yes","fragment","isolated","1",NA,"1","ulna",NA,"distal",NA,NA,NA,NA,"ulna, distal frag.","Aves",NA,NA,NA,NA,"Aves","stratified",NA,NA,NA,NA,NA,"bird bone"
"259","D18","45","0",0.07,3.315,18.777,-3.99,"Bone","4","3","AG",NA,NA,NA,NA,NA,"yes","third phalanx",2015-06-25,"10:37:06 AM","2015","6/25/2015",-3.99,"Bone","4","yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"third phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,"third phalanx"
"260","D18","46","0",0.1,3.328,18.768,-4.017,"Bone","4","3","AG",NA,NA,NA,NA,NA,"yes","bird bone",2015-06-25,"10:45:58 AM","2015","6/25/2015",-4.017,"Bone","4","yes","fragment","isolated","1",NA,"1","coracoid",NA,"proximal",NA,NA,NA,NA,"coracoid proximal part","Aves",NA,NA,NA,NA,"Aves","stratified",NA,NA,NA,NA,NA,"bird bone"
"261","D18","47","0",0.1000000015,3.264,18.74,-4.037,"Bone","4","3","AG",NA,NA,NA,NA,NA,"yes","second phalanx",2015-06-25,"10:51:05 AM","2015","6/25/2015",-4.037,"Bone","4","yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"second phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,"second phalanx"
"262","D18","48","0",0.2,3.335,18.181,-4.058,"Bone","4","3","DK",10,160,NA,NA,NA,"yes","femur, cervid, articulated with ID: 50, 51, 52, 53, 54, 55, 56",2015-06-25,"10:57:57 AM","2015","6/25/2015",-4.058,"Bone","4","yes","complete","articulated","1",NA,"1","femur","appendicular",NA,NA,NA,NA,NA,"femur sin, articulated with ID: 50, 51, 52, 53, 54, 55, 56","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified",NA,NA,NA,NA,NA,"femur, cervid, articulated with ID: 50, 51, 52, 53, 54, 55, 56"
"263","D18","49","0",0.12,3.087,18.001,-4.104,"Bone","4","3","GK",NA,NA,NA,NA,NA,"yes","third phalanx, equus, articulated with ID: 76.77.78",2015-06-25,"11:38:04 AM","2015","6/25/2015",-4.104,"Bone","4","yes","complete","articulated","1",NA,"1","phalanx","appendicular",NA,NA,NA,NA,NA,"third phalanx","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"third phalanx, equus, articulated with ID: 76.77.78"
"264","D18","50","0",0.12,3.275,18.185,-4.074,"Bone","4","3","DK",8,150,NA,NA,NA,"yes","tibia, cervid, articulated with ID: 48, 51, 52, 53, 54, 55, 56",2015-06-25,"12:36:35 PM","2015","6/25/2015",-4.074,"Bone","4","yes","complete","articulated","1",NA,"1","tibia",NA,NA,NA,NA,NA,NA,"tibia sin, articulated with ID: 48, 51, 52, 53, 54, 55, 56","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified",NA,NA,NA,NA,NA,"tibia, cervid, articulated with ID: 48, 51, 52, 53, 54, 55, 56"
"265","D18","51","0",0.01,3.16,18.12,-4.078,"Bone","4","3","DK",NA,NA,NA,NA,NA,"yes","astragalus, cervid, articulated with ID: 48, 50, 52, 53, 54, 55, 56",2015-06-25,"12:37:59 PM","2015","6/25/2015",-4.078,"Bone","4","yes","complete","articulated","1",NA,"1","tarsal",NA,NA,NA,NA,NA,NA,"astragalus sin, articulates with ID: 48, 50, 52, 53, 54, 55, 56","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified",NA,NA,NA,NA,NA,"astragalus, cervid, articulated with ID: 48, 50, 52, 53, 54, 55, 56"
"266","D18","52","0",0.0099999998,3.116,18.126,-4.083,"Bone","4","3","DK",NA,NA,NA,NA,NA,"yes","calcaneus, cervid, articulated with ID: 48, 50, 51, 53, 54, 55, 56",2015-06-25,"12:38:55 PM","2015","6/25/2015",-4.083,"Bone","4","yes","complete","articulated","1",NA,"1","tarsal",NA,NA,NA,NA,NA,NA,"calcaneus sin, articulates with ID: 48, 50, 51, 53, 54, 55, 56","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified",NA,NA,NA,NA,NA,"calcaneus, cervid, articulated with ID: 48, 50, 51, 53, 54, 55, 56"
"267","D18","53","0",0.0099999998,3.155,18.156,-4.082,"Bone","4","3","DK",NA,NA,NA,NA,NA,"yes","cuboideum-scaphoideum, cervid, articulated with ID: 48, 50, 51, 52, 54, 55, 56",2015-06-25,"1:03:54 PM","2015","6/25/2015",-4.082,"Bone","4","yes","complete","articulated","6",NA,"6","tarsal, sesamoid",NA,NA,NA,NA,NA,NA,"cuboscaphoid, tarsals and sesamoids sin, articulated with ID: 48, 50, 51, 52, 54, 55, 56","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified",NA,NA,NA,NA,NA,"cuboideum-scaphoideum, cervid, articulated with ID: 48, 50, 51, 52, 54, 55, 56"
"268","D18","54","0",0.08,3.248,18.246,-4.087,"Bone","4","3","DK",0,146,NA,NA,NA,"yes","metatarsale, cervid, articulated with ID: 48, 50, 51, 52, 53, 55, 56",2015-06-25,"1:04:56 PM","2015","6/25/2015",-4.087,"Bone","4","yes","complete","articulated","1",NA,"1","metapode",NA,NA,NA,NA,NA,NA,"metatarsal sin, articulated with ID: 48, 50, 51, 52, 53, 55, 56","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified",NA,NA,NA,NA,NA,"metatarsale, cervid, articulated with ID: 48, 50, 51, 52, 53, 55, 56"
"269","D18","55","0",0.12,3.282,18.344,-4.093,"Bone","4","3","DK",NA,NA,NA,NA,NA,"yes","first phalanx, cervid, articulated with ID: 48, 50, 51, 52, 53, 54, 56",2015-06-25,"1:06:04 PM","2015","6/25/2015",-4.093,"Bone","4","yes","complete","articulated","2",NA,"2","phalanx",NA,NA,NA,NA,NA,NA,"first phalanx, articulated with ID: 48, 50, 51, 52, 53, 54, 56","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified",NA,NA,NA,NA,NA,"first phalanx, cervid, articulated with ID: 48, 50, 51, 52, 53, 54, 56"
"270","D18","56","0",0.12,3.241,18.363,-4.127,"Bone","4","3","DK",NA,NA,NA,NA,NA,"yes","second phalanx, cervid, articulated with ID: 48, 50, 51, 52, 53, 54, 55",2015-06-25,"1:56:58 PM","2015","6/25/2015",-4.127,"Bone","4","yes","complete","articulated","2",NA,"2","phalanx",NA,NA,NA,NA,NA,NA,"second phalanx, articulated with ID: 48, 50, 51, 52, 53, 54, 55","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified",NA,NA,NA,NA,NA,"second phalanx, cervid, articulated with ID: 48, 50, 51, 52, 53, 54, 55"
"271","D18","57","0",0.3,3.578,18.109,-4.062,"Bone","4","3","DK",10,250,NA,NA,NA,"yes","metatarsale, carnivore",2015-06-25,"1:58:18 PM","2015","6/25/2015",-4.062,"Bone","4","yes","complete","isolated","1",NA,"1","metapode","appendicular",NA,"II",NA,NA,NA,"metatarsal","Mammalia","Carnivora",NA,NA,NA,"Carnivora","stratified",NA,NA,NA,NA,NA,"metatarsale, carnivore"
"272","D18","58","0",0.0099999998,3.016,18.325,-4.052,"Bone","4","3","DK",NA,NA,70,NA,NA,"no","not collected, fragment",2015-06-25,"2:35:20 PM","2015","6/25/2015",-4.052,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",70,NA,NA,NA,NA,"not collected, fragment"
"273","D18","59","0",0.04,3.239,18.478,-4.036,"Bone","4","3","DK",0,100,NA,NA,NA,"yes","six vertebrae articulated (two vertebrae in plaster jacket)",2015-06-25,"3:04:13 PM","2015","6/25/2015",-4.036,"Bone","4","yes","complete","articulated","6",NA,"6","vertebra","axial",NA,NA,NA,NA,NA,"six vertebrae","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"six vertebrae articulated (two vertebrae in plaster jacket)"
